"";"country";"continent";"product";"item_code";"com_group";"product_group";"diet_group";"DGE_group"
"17513";"QAT";"ASI";"Beverages, Fermented";2657;"Alcohol";"Crop products";"Alcohol";"Alcohol, sugar and honey"
"17514";"QAT";"ASI";"Beverages, Alcoholic";2658;"Alcohol";"Crop products";"Alcohol";"Alcohol, sugar and honey"
"17515";"QAT";"ASI";"Alcohol, Non-Food";2659;"Ethanol";"Crop products";"Ethanol";"excluded"
"17516";"QAT";"ASI";"Cotton lint";2661;"Fibre crops";"Crop products";"Fibre crops";"excluded"
"17517";"QAT";"ASI";"Cattle";866;"Live animals";"Livestock";"Live animals";"excluded"
"17518";"QAT";"ASI";"Buffaloes";946;"Live animals";"Livestock";"Live animals";"excluded"
"17519";"QAT";"ASI";"Sheep";976;"Live animals";"Livestock";"Live animals";"excluded"
"17520";"QAT";"ASI";"Goats";1016;"Live animals";"Livestock";"Live animals";"excluded"
"17521";"QAT";"ASI";"Pigs";1034;"Live animals";"Livestock";"Live animals";"excluded"
"17522";"QAT";"ASI";"Poultry Birds";2029;"Live animals";"Livestock";"Live animals";"excluded"
"17523";"QAT";"ASI";"Horses";1096;"Live animals";"Livestock";"Live animals";"excluded"
"17524";"QAT";"ASI";"Asses";1107;"Live animals";"Livestock";"Live animals";"excluded"
"17525";"QAT";"ASI";"Mules";1110;"Live animals";"Livestock";"Live animals";"excluded"
"17526";"QAT";"ASI";"Camels";1126;"Live animals";"Livestock";"Live animals";"excluded"
"17527";"QAT";"ASI";"Camelids, other";1157;"Live animals";"Livestock";"Live animals";"excluded"
"17528";"QAT";"ASI";"Rabbits and hares";1140;"Live animals";"Livestock";"Live animals";"excluded"
"17529";"QAT";"ASI";"Rodents, other";1150;"Live animals";"Livestock";"Live animals";"excluded"
"17530";"QAT";"ASI";"Live animals, other";1171;"Live animals";"Livestock";"Live animals";"excluded"
"17531";"QAT";"ASI";"Milk - Excluding Butter";2848;"Milk";"Livestock products";"Milk";"Milk"
"17532";"QAT";"ASI";"Butter, Ghee";2740;"Milk";"Livestock products";"Milk";"Milk"
"17533";"QAT";"ASI";"Eggs";2744;"Eggs";"Livestock products";"Eggs";"Meat, sausages, fish, eggs"
"17534";"QAT";"ASI";"Wool (Clean Eq.)";2746;"Hides, skins, wool";"Livestock products";"Hides, skins, wool";"excluded"
"17535";"QAT";"ASI";"Bovine Meat";2731;"Meat";"Livestock products";"Meat";"Meat, sausages, fish, eggs"
"17536";"QAT";"ASI";"Mutton & Goat Meat";2732;"Meat";"Livestock products";"Meat";"Meat, sausages, fish, eggs"
"17537";"QAT";"ASI";"Pigmeat";2733;"Meat";"Livestock products";"Meat";"Meat, sausages, fish, eggs"
"17538";"QAT";"ASI";"Poultry Meat";2734;"Meat";"Livestock products";"Meat";"Meat, sausages, fish, eggs"
"17539";"QAT";"ASI";"Meat, Other";2735;"Meat";"Livestock products";"Meat";"Meat, sausages, fish, eggs"
"17540";"QAT";"ASI";"Offals, Edible";2736;"Meat";"Livestock products";"Meat";"Meat, sausages, fish, eggs"
"17541";"QAT";"ASI";"Fats, Animals, Raw";2737;"Animal fats";"Livestock products";"Meat";"Meat, sausages, fish, eggs"
"17542";"QAT";"ASI";"Hides and skins";2748;"Hides, skins, wool";"Livestock products";"Hides, skins, wool";"excluded"
"17543";"QAT";"ASI";"Meat Meal";2749;"Meat";"Livestock products";"Meat";"Meat, sausages, fish, eggs"
"17544";"QAT";"ASI";"Pet food";843;"Meat";"Livestock products";"Meat";"excluded"
"17545";"QAT";"ASI";"Honey";2745;"Honey";"Livestock products";"Honey";"Alcohol, sugar and honey"
"17546";"QAT";"ASI";"Silk";2747;"Hides, skins, wool";"Livestock products";"Hides, skins, wool";"excluded"
"17547";"QAT";"ASI";"Fish, Seafood";2960;"Fish";"Fish";"Fish";"Meat, sausages, fish, eggs"
"17548";"QAT";"ASI";"Wood fuel";1864;"Wood";"Wood";"Wood";"excluded"
"17549";"QAT";"ASI";"Industrial roundwood, coniferous";1866;"Wood";"Wood";"Wood";"excluded"
"17550";"QAT";"ASI";"Industrial roundwood, non-coniferous";1867;"Wood";"Wood";"Wood";"excluded"
"17551";"ZWE";"AFR";"Rice (Milled Equivalent)";2805;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"17552";"ZWE";"AFR";"Wheat and products";2511;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"17553";"ZWE";"AFR";"Barley and products";2513;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"17554";"ZWE";"AFR";"Maize and products";2514;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"17555";"ZWE";"AFR";"Rye and products";2515;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"17556";"ZWE";"AFR";"Oats";2516;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"17557";"ZWE";"AFR";"Millet and products";2517;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"17558";"ZWE";"AFR";"Sorghum and products";2518;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"17559";"ZWE";"AFR";"Cereals, Other";2520;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"17560";"ZWE";"AFR";"Potatoes and products";2531;"Roots and tubers";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"17561";"ZWE";"AFR";"Cassava and products";2532;"Roots and tubers";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"17562";"ZWE";"AFR";"Sweet potatoes";2533;"Roots and tubers";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"17563";"ZWE";"AFR";"Roots, Other";2534;"Roots and tubers";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"17564";"ZWE";"AFR";"Yams";2535;"Roots and tubers";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"17565";"ZWE";"AFR";"Sugar cane";2536;"Sugar crops";"Primary crops";"Sugar crops";"excluded"
"17566";"ZWE";"AFR";"Sugar beet";2537;"Sugar crops";"Primary crops";"Sugar crops";"excluded"
"17567";"ZWE";"AFR";"Beans";2546;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"17568";"ZWE";"AFR";"Peas";2547;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"17569";"ZWE";"AFR";"Pulses, Other and products";2549;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"17570";"ZWE";"AFR";"Nuts and products";2551;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"17571";"ZWE";"AFR";"Soyabeans";2555;"Oil crops";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"17572";"ZWE";"AFR";"Groundnuts (Shelled Eq)";2556;"Oil crops";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"17573";"ZWE";"AFR";"Sunflower seed";2557;"Oil crops";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"17574";"ZWE";"AFR";"Rape and Mustardseed";2558;"Oil crops";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"17575";"ZWE";"AFR";"Seed cotton";328;"Oil crops";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"17576";"ZWE";"AFR";"Coconuts - Incl Copra";2560;"Oil crops";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"17577";"ZWE";"AFR";"Sesame seed";2561;"Oil crops";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"17578";"ZWE";"AFR";"Oil, palm fruit";254;"Oil crops";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"17579";"ZWE";"AFR";"Olives (including preserved)";2563;"Oil crops";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"17580";"ZWE";"AFR";"Oilcrops, Other";2570;"Oil crops";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"17581";"ZWE";"AFR";"Tomatoes and products";2601;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"17582";"ZWE";"AFR";"Onions";2602;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"17583";"ZWE";"AFR";"Vegetables, Other";2605;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"17584";"ZWE";"AFR";"Oranges, Mandarines";2611;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Fruits";"Fruits"
"17585";"ZWE";"AFR";"Lemons, Limes and products";2612;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Fruits";"Fruits"
"17586";"ZWE";"AFR";"Grapefruit and products";2613;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Fruits";"Fruits"
"17587";"ZWE";"AFR";"Citrus, Other";2614;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Fruits";"Fruits"
"17588";"ZWE";"AFR";"Bananas";2615;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Fruits";"Fruits"
"17589";"ZWE";"AFR";"Plantains";2616;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Fruits";"Fruits"
"17590";"ZWE";"AFR";"Apples and products";2617;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Fruits";"Fruits"
"17591";"ZWE";"AFR";"Pineapples and products";2618;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Fruits";"Fruits"
"17592";"ZWE";"AFR";"Dates";2619;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Fruits";"Fruits"
"17593";"ZWE";"AFR";"Grapes and products (excl wine)";2620;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Fruits";"Fruits"
"17594";"ZWE";"AFR";"Fruits, Other";2625;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Fruits";"Fruits"
"17595";"ZWE";"AFR";"Coffee and products";2630;"Coffee, tea, cocoa";"Primary crops";"Coffee, tea, cocoa";"excluded"
"17596";"ZWE";"AFR";"Cocoa Beans and products";2633;"Coffee, tea, cocoa";"Primary crops";"Coffee, tea, cocoa";"excluded"
"17597";"ZWE";"AFR";"Tea (including mate)";2635;"Coffee, tea, cocoa";"Primary crops";"Coffee, tea, cocoa";"excluded"
"17598";"ZWE";"AFR";"Hops";677;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"17599";"ZWE";"AFR";"Pepper";2640;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"17600";"ZWE";"AFR";"Pimento";2641;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"17601";"ZWE";"AFR";"Cloves";2642;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"17602";"ZWE";"AFR";"Spices, Other";2645;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"17603";"ZWE";"AFR";"Jute";2662;"Fibre crops";"Primary crops";"Fibre crops";"excluded"
"17604";"ZWE";"AFR";"Jute-Like Fibres";2663;"Fibre crops";"Primary crops";"Fibre crops";"excluded"
"17605";"ZWE";"AFR";"Soft-Fibres, Other";2664;"Fibre crops";"Primary crops";"Fibre crops";"excluded"
"17606";"ZWE";"AFR";"Sisal";2665;"Fibre crops";"Primary crops";"Fibre crops";"excluded"
"17607";"ZWE";"AFR";"Abaca";2666;"Fibre crops";"Primary crops";"Fibre crops";"excluded"
"17608";"ZWE";"AFR";"Hard Fibres, Other";2667;"Fibre crops";"Primary crops";"Fibre crops";"excluded"
"17609";"ZWE";"AFR";"Tobacco";2671;"Tobacco, rubber";"Primary crops";"Tobacco, rubber";"excluded"
"17610";"ZWE";"AFR";"Rubber";2672;"Tobacco, rubber";"Primary crops";"Tobacco, rubber";"excluded"
"17611";"ZWE";"AFR";"Fodder crops";2000;"Fodder crops, grazing";"Primary crops";"Fodder crops, grazing";"excluded"
"17612";"ZWE";"AFR";"Grazing";2001;"Fodder crops, grazing";"Primary crops";"Fodder crops, grazing";"excluded"
"17613";"ZWE";"AFR";"Cottonseed";2559;"Fibre crops";"Crop products";"Fibre crops";"excluded"
"17614";"ZWE";"AFR";"Palm kernels";2562;"Oil crops";"Crop products";"Oil crops and nuts";"vegetables incl. legumes"
"17615";"ZWE";"AFR";"Sugar non-centrifugal";2541;"Sugar, sweeteners";"Crop products";"Sugar, sweeteners";"Alcohol, sugar and honey"
"17616";"ZWE";"AFR";"Molasses";2544;"Sugar, sweeteners";"Crop products";"Sugar, sweeteners";"Alcohol, sugar and honey"
"17617";"ZWE";"AFR";"Sugar, Refined Equiv";2818;"Sugar, sweeteners";"Crop products";"Sugar, sweeteners";"Alcohol, sugar and honey"
"17618";"ZWE";"AFR";"Sweeteners, Other";2543;"Sugar, sweeteners";"Crop products";"Sugar, sweeteners";"Alcohol, sugar and honey"
"17619";"ZWE";"AFR";"Soyabean Oil";2571;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"17620";"ZWE";"AFR";"Groundnut Oil";2572;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"17621";"ZWE";"AFR";"Sunflowerseed Oil";2573;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"17622";"ZWE";"AFR";"Rape and Mustard Oil";2574;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"17623";"ZWE";"AFR";"Cottonseed Oil";2575;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"17624";"ZWE";"AFR";"Palmkernel Oil";2576;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"17625";"ZWE";"AFR";"Palm Oil";2577;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"17626";"ZWE";"AFR";"Coconut Oil";2578;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"17627";"ZWE";"AFR";"Sesameseed Oil";2579;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"17628";"ZWE";"AFR";"Olive Oil";2580;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"17629";"ZWE";"AFR";"Ricebran Oil";2581;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"17630";"ZWE";"AFR";"Maize Germ Oil";2582;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"17631";"ZWE";"AFR";"Oilcrops Oil, Other";2586;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"17632";"ZWE";"AFR";"Soyabean Cake";2590;"Oil cakes";"Crop products";"Oil cakes";"excluded"
"17633";"ZWE";"AFR";"Groundnut Cake";2591;"Oil cakes";"Crop products";"Oil cakes";"excluded"
"17634";"ZWE";"AFR";"Sunflowerseed Cake";2592;"Oil cakes";"Crop products";"Oil cakes";"excluded"
"17635";"ZWE";"AFR";"Rape and Mustard Cake";2593;"Oil cakes";"Crop products";"Oil cakes";"excluded"
"17636";"ZWE";"AFR";"Cottonseed Cake";2594;"Oil cakes";"Crop products";"Oil cakes";"excluded"
"17637";"ZWE";"AFR";"Palmkernel Cake";2595;"Oil cakes";"Crop products";"Oil cakes";"excluded"
"17638";"ZWE";"AFR";"Copra Cake";2596;"Oil cakes";"Crop products";"Oil cakes";"excluded"
"17639";"ZWE";"AFR";"Sesameseed Cake";2597;"Oil cakes";"Crop products";"Oil cakes";"excluded"
"17640";"ZWE";"AFR";"Oilseed Cakes, Other";2598;"Oil cakes";"Crop products";"Oil cakes";"excluded"
"17641";"ZWE";"AFR";"Wine";2655;"Alcohol";"Crop products";"Alcohol";"Alcohol, sugar and honey"
"17642";"ZWE";"AFR";"Beer";2656;"Alcohol";"Crop products";"Alcohol";"Alcohol, sugar and honey"
"17643";"ZWE";"AFR";"Beverages, Fermented";2657;"Alcohol";"Crop products";"Alcohol";"Alcohol, sugar and honey"
"17644";"ZWE";"AFR";"Beverages, Alcoholic";2658;"Alcohol";"Crop products";"Alcohol";"Alcohol, sugar and honey"
"17645";"ZWE";"AFR";"Alcohol, Non-Food";2659;"Ethanol";"Crop products";"Ethanol";"excluded"
"17646";"ZWE";"AFR";"Cotton lint";2661;"Fibre crops";"Crop products";"Fibre crops";"excluded"
"17647";"ZWE";"AFR";"Cattle";866;"Live animals";"Livestock";"Live animals";"excluded"
"17648";"ZWE";"AFR";"Buffaloes";946;"Live animals";"Livestock";"Live animals";"excluded"
"17649";"ZWE";"AFR";"Sheep";976;"Live animals";"Livestock";"Live animals";"excluded"
"17650";"ZWE";"AFR";"Goats";1016;"Live animals";"Livestock";"Live animals";"excluded"
"17651";"ZWE";"AFR";"Pigs";1034;"Live animals";"Livestock";"Live animals";"excluded"
"17652";"ZWE";"AFR";"Poultry Birds";2029;"Live animals";"Livestock";"Live animals";"excluded"
"17653";"ZWE";"AFR";"Horses";1096;"Live animals";"Livestock";"Live animals";"excluded"
"17654";"ZWE";"AFR";"Asses";1107;"Live animals";"Livestock";"Live animals";"excluded"
"17655";"ZWE";"AFR";"Mules";1110;"Live animals";"Livestock";"Live animals";"excluded"
"17656";"ZWE";"AFR";"Camels";1126;"Live animals";"Livestock";"Live animals";"excluded"
"17657";"ZWE";"AFR";"Camelids, other";1157;"Live animals";"Livestock";"Live animals";"excluded"
"17658";"ZWE";"AFR";"Rabbits and hares";1140;"Live animals";"Livestock";"Live animals";"excluded"
"17659";"ZWE";"AFR";"Rodents, other";1150;"Live animals";"Livestock";"Live animals";"excluded"
"17660";"ZWE";"AFR";"Live animals, other";1171;"Live animals";"Livestock";"Live animals";"excluded"
"17661";"ZWE";"AFR";"Milk - Excluding Butter";2848;"Milk";"Livestock products";"Milk";"Milk"
"17662";"ZWE";"AFR";"Butter, Ghee";2740;"Milk";"Livestock products";"Milk";"Milk"
"17663";"ZWE";"AFR";"Eggs";2744;"Eggs";"Livestock products";"Eggs";"Meat, sausages, fish, eggs"
"17664";"ZWE";"AFR";"Wool (Clean Eq.)";2746;"Hides, skins, wool";"Livestock products";"Hides, skins, wool";"excluded"
"17665";"ZWE";"AFR";"Bovine Meat";2731;"Meat";"Livestock products";"Meat";"Meat, sausages, fish, eggs"
"17666";"ZWE";"AFR";"Mutton & Goat Meat";2732;"Meat";"Livestock products";"Meat";"Meat, sausages, fish, eggs"
"17667";"ZWE";"AFR";"Pigmeat";2733;"Meat";"Livestock products";"Meat";"Meat, sausages, fish, eggs"
"17668";"ZWE";"AFR";"Poultry Meat";2734;"Meat";"Livestock products";"Meat";"Meat, sausages, fish, eggs"
"17669";"ZWE";"AFR";"Meat, Other";2735;"Meat";"Livestock products";"Meat";"Meat, sausages, fish, eggs"
"17670";"ZWE";"AFR";"Offals, Edible";2736;"Meat";"Livestock products";"Meat";"Meat, sausages, fish, eggs"
"17671";"ZWE";"AFR";"Fats, Animals, Raw";2737;"Animal fats";"Livestock products";"Meat";"Meat, sausages, fish, eggs"
"17672";"ZWE";"AFR";"Hides and skins";2748;"Hides, skins, wool";"Livestock products";"Hides, skins, wool";"excluded"
"17673";"ZWE";"AFR";"Meat Meal";2749;"Meat";"Livestock products";"Meat";"Meat, sausages, fish, eggs"
"17674";"ZWE";"AFR";"Pet food";843;"Meat";"Livestock products";"Meat";"excluded"
"17675";"ZWE";"AFR";"Honey";2745;"Honey";"Livestock products";"Honey";"Alcohol, sugar and honey"
"17676";"ZWE";"AFR";"Silk";2747;"Hides, skins, wool";"Livestock products";"Hides, skins, wool";"excluded"
"17677";"ZWE";"AFR";"Fish, Seafood";2960;"Fish";"Fish";"Fish";"Meat, sausages, fish, eggs"
"17678";"ZWE";"AFR";"Wood fuel";1864;"Wood";"Wood";"Wood";"excluded"
"17679";"ZWE";"AFR";"Industrial roundwood, coniferous";1866;"Wood";"Wood";"Wood";"excluded"
"17680";"ZWE";"AFR";"Industrial roundwood, non-coniferous";1867;"Wood";"Wood";"Wood";"excluded"
"17681";"ROU";"EU";"Rice (Milled Equivalent)";2805;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"17682";"ROU";"EU";"Wheat and products";2511;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"17683";"ROU";"EU";"Barley and products";2513;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"17684";"ROU";"EU";"Maize and products";2514;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"17685";"ROU";"EU";"Rye and products";2515;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"17686";"ROU";"EU";"Oats";2516;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"17687";"ROU";"EU";"Millet and products";2517;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"17688";"ROU";"EU";"Sorghum and products";2518;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"17689";"ROU";"EU";"Cereals, Other";2520;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"17690";"ROU";"EU";"Potatoes and products";2531;"Roots and tubers";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"17691";"ROU";"EU";"Cassava and products";2532;"Roots and tubers";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"17692";"ROU";"EU";"Sweet potatoes";2533;"Roots and tubers";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"17693";"ROU";"EU";"Roots, Other";2534;"Roots and tubers";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"17694";"ROU";"EU";"Yams";2535;"Roots and tubers";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"17695";"ROU";"EU";"Sugar cane";2536;"Sugar crops";"Primary crops";"Sugar crops";"excluded"
"17696";"ROU";"EU";"Sugar beet";2537;"Sugar crops";"Primary crops";"Sugar crops";"excluded"
"17697";"ROU";"EU";"Beans";2546;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
